Date,Open,High,Low,Close,Adj Close,Volume
2022-01-06,11.260000228881836,11.579999923706055,11.020000457763672,11.350000381469727,11.350000381469727,633500
2022-01-07,11.300000190734863,11.550000190734863,11.09000015258789,11.199999809265137,11.199999809265137,515700
2022-01-10,11.069999694824219,11.079999923706055,10.770000457763672,10.859999656677246,10.859999656677246,756100
2022-01-11,11.0,11.09000015258789,10.739999771118164,11.0,11.0,637800
2022-01-12,11.039999961853027,11.100000381469727,10.739999771118164,10.760000228881836,10.760000228881836,402100
2022-01-13,10.800000190734863,11.0,10.699999809265137,10.720000267028809,10.720000267028809,353300
2022-01-14,10.5,10.75,10.289999961853027,10.600000381469727,10.600000381469727,476000
2022-01-18,10.449999809265137,10.5,10.170000076293945,10.170000076293945,10.170000076293945,376000
2022-01-19,10.199999809265137,10.470000267028809,10.170000076293945,10.350000381469727,10.350000381469727,360800
2022-01-20,10.449999809265137,10.75,10.149999618530273,10.170000076293945,10.170000076293945,700900
2022-01-21,10.0600004196167,10.130000114440918,9.729999542236328,9.789999961853027,9.789999961853027,670600
2022-01-24,9.520000457763672,10.489999771118164,9.4399995803833,10.430000305175781,10.430000305175781,771400
2022-01-25,10.260000228881836,10.75,10.170000076293945,10.569999694824219,10.569999694824219,546300
2022-01-26,10.75,10.770000457763672,9.960000038146973,9.970000267028809,9.970000267028809,729300
2022-01-27,10.130000114440918,10.239999771118164,9.65999984741211,9.779999732971191,9.779999732971191,432100
2022-01-28,9.720000267028809,9.829999923706055,9.34000015258789,9.819999694824219,9.819999694824219,547600
2022-01-31,9.739999771118164,10.199999809265137,9.640000343322754,10.199999809265137,10.199999809265137,467500
2022-02-01,10.140000343322754,10.239999771118164,9.890000343322754,10.180000305175781,10.180000305175781,436100
2022-02-02,10.109999656677246,10.350000381469727,9.84000015258789,10.010000228881836,10.010000228881836,574200
2022-02-03,9.8100004196167,9.890000343322754,9.550000190734863,9.630000114440918,9.630000114440918,468100
2022-02-04,9.5600004196167,10.010000228881836,9.4399995803833,9.930000305175781,9.930000305175781,714400
2022-02-07,9.979999542236328,10.239999771118164,9.90999984741211,9.9399995803833,9.9399995803833,672500
2022-02-08,9.960000038146973,10.640000343322754,9.930000305175781,10.529999732971191,10.529999732971191,1117400
2022-02-09,8.199999809265137,8.720000267028809,7.800000190734863,8.130000114440918,8.130000114440918,6846200
2022-02-10,8.020000457763672,8.380000114440918,7.960000038146973,8.050000190734863,8.050000190734863,1757400
2022-02-11,8.470000267028809,8.770000457763672,8.420000076293945,8.630000114440918,8.630000114440918,2065700
2022-02-14,8.579999923706055,8.989999771118164,8.579999923706055,8.779999732971191,8.779999732971191,1151900
2022-02-15,8.850000381469727,9.029999732971191,8.609999656677246,9.029999732971191,9.029999732971191,1211500
2022-02-16,9.100000381469727,9.3100004196167,8.930000305175781,9.079999923706055,9.079999923706055,838600
2022-02-17,9.039999961853027,9.130000114440918,8.819999694824219,8.899999618530273,8.899999618530273,454800
2022-02-18,8.789999961853027,8.920000076293945,8.510000228881836,8.5600004196167,8.5600004196167,679800
2022-02-22,8.460000038146973,8.640000343322754,8.1899995803833,8.229999542236328,8.229999542236328,640700
2022-02-23,8.279999732971191,8.430000305175781,8.010000228881836,8.079999923706055,8.079999923706055,526000
2022-02-24,7.869999885559082,8.34000015258789,7.820000171661377,8.319999694824219,8.319999694824219,714800
2022-02-25,8.210000038146973,8.40999984741211,8.1899995803833,8.369999885559082,8.369999885559082,407900
2022-02-28,8.34000015258789,8.829999923706055,8.34000015258789,8.829999923706055,8.829999923706055,460700
2022-03-01,8.710000038146973,8.880000114440918,8.550000190734863,8.640000343322754,8.640000343322754,528800
2022-03-02,8.670000076293945,8.720000267028809,8.489999771118164,8.59000015258789,8.59000015258789,731700
2022-03-03,8.680000305175781,8.90999984741211,8.609999656677246,8.720000267028809,8.720000267028809,761900
2022-03-04,8.720000267028809,8.739999771118164,8.220000267028809,8.350000381469727,8.350000381469727,297700
2022-03-07,8.369999885559082,8.369999885559082,7.96999979019165,7.989999771118164,7.989999771118164,503100
2022-03-08,7.96999979019165,8.369999885559082,7.949999809265137,8.25,8.25,1039000
2022-03-09,8.460000038146973,8.789999961853027,8.34000015258789,8.609999656677246,8.609999656677246,563900
2022-03-10,8.479999542236328,8.649999618530273,8.350000381469727,8.40999984741211,8.40999984741211,652000
2022-03-11,8.430000305175781,8.479999542236328,7.920000076293945,7.929999828338623,7.929999828338623,483200
2022-03-14,8.039999961853027,8.039999961853027,7.730000019073486,7.829999923706055,7.829999923706055,426900
2022-03-15,7.860000133514404,8.050000190734863,7.820000171661377,7.989999771118164,7.989999771118164,381900
2022-03-16,8.0600004196167,8.380000114440918,8.0,8.300000190734863,8.300000190734863,572600
2022-03-17,8.279999732971191,8.5600004196167,8.239999771118164,8.550000190734863,8.550000190734863,458800
2022-03-18,8.470000267028809,8.720000267028809,8.399999618530273,8.59000015258789,8.59000015258789,607100
2022-03-21,8.550000190734863,8.550000190734863,8.149999618530273,8.229999542236328,8.229999542236328,346400
2022-03-22,8.279999732971191,8.390000343322754,8.180000305175781,8.34000015258789,8.34000015258789,582900
2022-03-23,8.25,8.420000076293945,8.109999656677246,8.170000076293945,8.170000076293945,319900
2022-03-24,8.210000038146973,8.239999771118164,8.079999923706055,8.15999984741211,8.15999984741211,291200
2022-03-25,8.15999984741211,8.260000228881836,8.050000190734863,8.09000015258789,8.09000015258789,387500
2022-03-28,8.119999885559082,8.4399995803833,8.029999732971191,8.420000076293945,8.420000076293945,664000
2022-03-29,8.5,8.930000305175781,8.5,8.670000076293945,8.670000076293945,722300
2022-03-30,8.619999885559082,8.640000343322754,8.149999618530273,8.180000305175781,8.180000305175781,618700
2022-03-31,8.210000038146973,8.229999542236328,7.920000076293945,8.170000076293945,8.170000076293945,643400
2022-04-01,8.1899995803833,8.329999923706055,8.09000015258789,8.119999885559082,8.119999885559082,430700
2022-04-04,8.119999885559082,8.390000343322754,8.100000381469727,8.3100004196167,8.3100004196167,408200
2022-04-05,8.380000114440918,8.449999809265137,8.119999885559082,8.210000038146973,8.210000038146973,285700
2022-04-06,8.050000190734863,8.109999656677246,7.900000095367432,8.069999694824219,8.069999694824219,399000
2022-04-07,8.020000457763672,8.119999885559082,7.599999904632568,7.789999961853027,7.789999961853027,503800
2022-04-08,7.820000171661377,8.0600004196167,7.769999980926514,7.809999942779541,7.809999942779541,269100
2022-04-11,7.789999961853027,8.039999961853027,7.690000057220459,7.860000133514404,7.860000133514404,384900
2022-04-12,7.949999809265137,8.140000343322754,7.670000076293945,7.710000038146973,7.710000038146973,316500
2022-04-13,7.739999771118164,8.180000305175781,7.710000038146973,8.170000076293945,8.170000076293945,559300
2022-04-14,8.229999542236328,8.569999694824219,8.130000114440918,8.279999732971191,8.279999732971191,373900
2022-04-18,8.300000190734863,8.319999694824219,7.920000076293945,8.010000228881836,8.010000228881836,432800
2022-04-19,8.079999923706055,8.3100004196167,7.96999979019165,8.15999984741211,8.15999984741211,314100
2022-04-20,8.289999961853027,8.300000190734863,7.96999979019165,7.989999771118164,7.989999771118164,163000
2022-04-21,8.140000343322754,8.140000343322754,7.829999923706055,7.900000095367432,7.900000095367432,285300
2022-04-22,7.889999866485596,7.889999866485596,7.639999866485596,7.690000057220459,7.690000057220459,301400
2022-04-25,7.599999904632568,7.869999885559082,7.519999980926514,7.860000133514404,7.860000133514404,301900
2022-04-26,7.789999961853027,7.840000152587891,7.5,7.53000020980835,7.53000020980835,303500
2022-04-27,7.489999771118164,7.619999885559082,7.400000095367432,7.46999979019165,7.46999979019165,270300
2022-04-28,7.519999980926514,7.710000038146973,7.369999885559082,7.679999828338623,7.679999828338623,227400
2022-04-29,7.659999847412109,7.869999885559082,7.590000152587891,7.650000095367432,7.650000095367432,259800
2022-05-02,7.619999885559082,8.069999694824219,7.579999923706055,8.050000190734863,8.050000190734863,347500
2022-05-03,8.0600004196167,8.239999771118164,7.929999828338623,8.109999656677246,8.109999656677246,523500
2022-05-04,8.09000015258789,8.260000228881836,7.840000152587891,8.229999542236328,8.229999542236328,368500
2022-05-05,8.079999923706055,8.100000381469727,7.639999866485596,7.760000228881836,7.760000228881836,331500
2022-05-06,7.809999942779541,7.880000114440918,7.460000038146973,7.789999961853027,7.789999961853027,279200
2022-05-09,7.699999809265137,7.929999828338623,7.519999980926514,7.570000171661377,7.570000171661377,431100
2022-05-10,7.590000152587891,7.650000095367432,7.260000228881836,7.309999942779541,7.309999942779541,470100
2022-05-11,7.320000171661377,7.409999847412109,6.789999961853027,6.829999923706055,6.829999923706055,377100
2022-05-12,6.78000020980835,7.059999942779541,6.699999809265137,7.019999980926514,7.019999980926514,439600
2022-05-13,7.199999809265137,7.420000076293945,7.110000133514404,7.380000114440918,7.380000114440918,541600
2022-05-16,7.289999961853027,7.489999771118164,7.170000076293945,7.320000171661377,7.320000171661377,724500
2022-05-17,7.429999828338623,7.599999904632568,7.130000114440918,7.210000038146973,7.210000038146973,1960400
2022-05-18,7.880000114440918,8.109999656677246,7.519999980926514,7.71999979019165,7.71999979019165,1797400
2022-05-19,7.519999980926514,8.09000015258789,7.519999980926514,7.889999866485596,7.889999866485596,881900
2022-05-20,8.0,8.029999732971191,7.570000171661377,7.900000095367432,7.900000095367432,661600
2022-05-23,7.900000095367432,8.0600004196167,7.079999923706055,7.159999847412109,7.159999847412109,764100
2022-05-24,7.0,7.059999942779541,6.75,6.789999961853027,6.789999961853027,499200
2022-05-25,6.75,7.25,6.75,7.130000114440918,7.130000114440918,881500
2022-05-26,7.289999961853027,7.650000095367432,7.260000228881836,7.489999771118164,7.489999771118164,1062800
2022-05-27,7.559999942779541,7.71999979019165,7.440000057220459,7.5,7.5,472100
2022-05-31,7.639999866485596,7.989999771118164,7.599999904632568,7.699999809265137,7.699999809265137,565200
2022-06-01,7.690000057220459,7.869999885559082,7.519999980926514,7.559999942779541,7.559999942779541,517000
2022-06-02,7.570000171661377,7.909999847412109,7.559999942779541,7.860000133514404,7.860000133514404,379200
2022-06-03,7.730000019073486,7.75,7.590000152587891,7.739999771118164,7.739999771118164,411000
2022-06-06,7.78000020980835,7.78000020980835,7.5,7.699999809265137,7.699999809265137,447800
2022-06-07,7.510000228881836,7.630000114440918,7.289999961853027,7.599999904632568,7.599999904632568,673500
2022-06-08,7.659999847412109,7.900000095367432,7.599999904632568,7.739999771118164,7.739999771118164,353000
2022-06-09,7.650000095367432,7.690000057220459,7.320000171661377,7.449999809265137,7.449999809265137,436400
2022-06-10,7.400000095367432,7.480000019073486,7.260000228881836,7.409999847412109,7.409999847412109,400400
2022-06-13,7.170000076293945,7.309999942779541,6.889999866485596,7.190000057220459,7.190000057220459,642100
2022-06-14,7.199999809265137,7.260000228881836,7.0,7.190000057220459,7.190000057220459,440400
2022-06-15,7.28000020980835,7.380000114440918,7.179999828338623,7.269999980926514,7.269999980926514,411500
2022-06-16,7.210000038146973,7.210000038146973,6.699999809265137,6.769999980926514,6.769999980926514,383500
2022-06-17,6.909999847412109,7.090000152587891,6.820000171661377,7.050000190734863,7.050000190734863,802900
2022-06-21,7.139999866485596,7.349999904632568,7.050000190734863,7.079999923706055,7.079999923706055,538900
2022-06-22,6.980000019073486,7.139999866485596,6.980000019073486,7.059999942779541,7.059999942779541,263900
2022-06-23,7.039999961853027,7.269999980926514,7.019999980926514,7.190000057220459,7.190000057220459,508700
2022-06-24,7.260000228881836,7.650000095367432,7.170000076293945,7.460000038146973,7.460000038146973,640500
2022-06-27,7.389999866485596,7.5,7.230000019073486,7.25,7.25,259000
2022-06-28,7.239999771118164,7.380000114440918,7.110000133514404,7.190000057220459,7.190000057220459,274500
2022-06-29,7.139999866485596,7.139999866485596,6.710000038146973,6.75,6.75,763400
2022-06-30,6.619999885559082,6.650000095367432,6.190000057220459,6.230000019073486,6.230000019073486,1017700
2022-07-01,6.25,6.670000076293945,6.190000057220459,6.579999923706055,6.579999923706055,514600
2022-07-05,6.389999866485596,6.699999809265137,6.260000228881836,6.670000076293945,6.670000076293945,289600
2022-07-06,6.699999809265137,6.760000228881836,6.480000019073486,6.570000171661377,6.570000171661377,245000
2022-07-07,6.659999847412109,6.880000114440918,6.630000114440918,6.800000190734863,6.800000190734863,260700
2022-07-08,6.739999771118164,6.940000057220459,6.71999979019165,6.800000190734863,6.800000190734863,225300
2022-07-11,6.800000190734863,6.880000114440918,6.590000152587891,6.630000114440918,6.630000114440918,158800
2022-07-12,6.590000152587891,6.760000228881836,6.489999771118164,6.519999980926514,6.519999980926514,274400
2022-07-13,6.409999847412109,6.630000114440918,6.369999885559082,6.539999961853027,6.539999961853027,200000
2022-07-14,6.489999771118164,6.5,6.329999923706055,6.449999809265137,6.449999809265137,193900
2022-07-15,6.630000114440918,6.710000038146973,6.510000228881836,6.699999809265137,6.699999809265137,271700
2022-07-18,6.739999771118164,6.989999771118164,6.739999771118164,6.769999980926514,6.769999980926514,330900
2022-07-19,6.840000152587891,6.989999771118164,6.840000152587891,6.980000019073486,6.980000019073486,331800
2022-07-20,6.989999771118164,7.170000076293945,6.949999809265137,7.150000095367432,7.150000095367432,444600
2022-07-21,7.179999828338623,7.320000171661377,7.0,7.309999942779541,7.309999942779541,267300
2022-07-22,7.369999885559082,7.5,7.170000076293945,7.320000171661377,7.320000171661377,341700
2022-07-25,7.360000133514404,7.409999847412109,7.139999866485596,7.369999885559082,7.369999885559082,510400
2022-07-26,7.25,7.25,6.869999885559082,7.050000190734863,7.050000190734863,506900
2022-07-27,7.170000076293945,7.369999885559082,7.0,7.300000190734863,7.300000190734863,376900
2022-07-28,7.340000152587891,7.5,7.139999866485596,7.5,7.5,273600
2022-07-29,7.5,7.590000152587891,7.289999961853027,7.460000038146973,7.460000038146973,362400
2022-08-01,7.380000114440918,7.849999904632568,7.300000190734863,7.75,7.75,565400
2022-08-02,7.699999809265137,7.789999961853027,7.519999980926514,7.53000020980835,7.53000020980835,457800
2022-08-03,7.150000095367432,7.210000038146973,6.78000020980835,7.150000095367432,7.150000095367432,1107200
2022-08-04,7.210000038146973,7.489999771118164,7.090000152587891,7.210000038146973,7.210000038146973,396700
2022-08-05,7.150000095367432,7.309999942779541,7.110000133514404,7.179999828338623,7.179999828338623,284800
2022-08-08,7.289999961853027,7.46999979019165,7.25,7.289999961853027,7.289999961853027,629300
2022-08-09,7.360000133514404,7.360000133514404,6.829999923706055,7.050000190734863,7.050000190734863,737200
2022-08-10,7.369999885559082,7.579999923706055,7.25,7.269999980926514,7.269999980926514,686200
2022-08-11,7.369999885559082,7.550000190734863,7.349999904632568,7.46999979019165,7.46999979019165,473300
2022-08-12,7.539999961853027,7.909999847412109,7.46999979019165,7.889999866485596,7.889999866485596,547400
2022-08-15,7.849999904632568,7.949999809265137,7.699999809265137,7.730000019073486,7.730000019073486,305800
2022-08-16,7.809999942779541,8.09000015258789,7.760000228881836,7.929999828338623,7.929999828338623,445100
2022-08-17,7.840000152587891,7.929999828338623,7.739999771118164,7.820000171661377,7.820000171661377,184700
2022-08-18,7.789999961853027,7.820000171661377,7.570000171661377,7.730000019073486,7.730000019073486,297900
2022-08-19,7.699999809265137,7.699999809265137,7.369999885559082,7.420000076293945,7.420000076293945,235400
2022-08-22,7.289999961853027,7.300000190734863,6.929999828338623,6.960000038146973,6.960000038146973,380800
2022-08-23,7.019999980926514,7.190000057220459,6.980000019073486,7.090000152587891,7.090000152587891,309600
2022-08-24,7.090000152587891,7.320000171661377,7.090000152587891,7.199999809265137,7.199999809265137,203300
2022-08-25,7.190000057220459,7.409999847412109,7.170000076293945,7.389999866485596,7.389999866485596,228000
2022-08-26,7.329999923706055,7.360000133514404,7.059999942779541,7.090000152587891,7.090000152587891,212000
2022-08-29,7.019999980926514,7.139999866485596,6.989999771118164,7.099999904632568,7.099999904632568,198900
2022-08-30,7.070000171661377,7.199999809265137,6.980000019073486,7.059999942779541,7.059999942779541,157400
2022-08-31,7.010000228881836,7.130000114440918,6.730000019073486,6.78000020980835,6.78000020980835,405200
2022-09-01,6.690000057220459,6.829999923706055,6.590000152587891,6.760000228881836,6.760000228881836,383900
2022-09-02,6.900000095367432,6.900000095367432,6.619999885559082,6.670000076293945,6.670000076293945,195300
2022-09-06,6.690000057220459,6.690000057220459,6.349999904632568,6.389999866485596,6.389999866485596,286200
2022-09-07,6.360000133514404,6.599999904632568,6.329999923706055,6.559999942779541,6.559999942779541,449700
2022-09-08,6.46999979019165,6.570000171661377,6.340000152587891,6.5,6.5,162700
2022-09-09,6.5,6.659999847412109,6.5,6.599999904632568,6.599999904632568,249500
2022-09-12,6.639999866485596,6.820000171661377,6.639999866485596,6.699999809265137,6.699999809265137,241500
2022-09-13,6.480000019073486,6.480000019073486,6.0,6.050000190734863,6.050000190734863,573900
2022-09-14,6.079999923706055,6.099999904632568,5.869999885559082,6.039999961853027,6.039999961853027,398100
2022-09-15,6.0,6.210000038146973,5.940000057220459,5.940000057220459,5.940000057220459,310200
2022-09-16,5.820000171661377,5.900000095367432,5.71999979019165,5.769999980926514,5.769999980926514,632700
2022-09-19,5.71999979019165,6.039999961853027,5.71999979019165,5.900000095367432,5.900000095367432,465300
2022-09-20,5.800000190734863,5.820000171661377,5.510000228881836,5.510000228881836,5.510000228881836,371900
2022-09-21,5.550000190734863,5.599999904632568,5.25,5.309999942779541,5.309999942779541,519100
2022-09-22,5.320000171661377,5.46999979019165,5.289999961853027,5.360000133514404,5.360000133514404,344200
2022-09-23,5.239999771118164,5.329999923706055,5.110000133514404,5.28000020980835,5.28000020980835,419100
2022-09-26,5.21999979019165,5.400000095367432,5.099999904632568,5.150000095367432,5.150000095367432,297300
